Cgla4	Cniv4	Ndel4	Cbra4	Nbac4	Lklu4	Spar4	Scer4
YNR069C	0.539735656104903	0.85040130941616	0.238212644510428	0.318169964192136	1.07480674774487	1.06274162462089	1.52689391977977	1.87245583475971
YOL015W	2.0891972269522	1.25965340348885	0.958615341241194	0.599611535277723	0.633163317416988	0.307484855253563	0.451696188620393	0.374628774215831
YOL052C-A	4.76821717835428	3.15794712676353	0.880439124698048	0.583231130637771	0.630874272853716	-0.136889145794364	0.0487590049618603	0.156829184085131
YOL055C	1.55142406304485	1.0343316010562	0.58546827071906	0.576249570725647	0.33235778840645	0.247935632343504	0.293921420843665	0.105360570851586
YOL083W	1.5176465789807	1.08149950616865	0.564658339920598	0.806192091548406	0.297790798231597	-0.0346734256078234	-0.11304970329514	-0.161992910432079
YOL084W	2.75625335784709	1.46534151572284	0.363606610685173	-1.1806467484088	-0.0925540217185716	-0.436336119941512	-0.103351385477265	0.0644486768572223
YOL126C	1.44228252839977	1.08534128996258	0.494304425897678	0.249282056338596	1.02143443046395	-0.36632234803518	-0.111863171276041	0.0747314012532012
YOR032W-A	3.82680755105198	3.47914681953515	2.57875530055078	2.71292999758192	1.13261719956326	1.16109653427035	1.07017674198418	1.6340574147728
YOR162C	2.4825868364288	1.33121564295556	0.860852818793529	0.598629555120368	0.556088604405542	0.240467272932115	0.44217221092264	0.489292772286123
YOR163W	2.46494591914156	2.37781072130545	1.91366937418105	1.89348100660231	1.50793918447712	1.11515145793214	1.41638269533214	1.43272424850479
YOR173W	2.49158991467607	1.80335760038191	1.28298574370494	1.02241735866691	0.490592271648472	-0.376837112907354	-0.806956526864682	-0.283484564646709
YOR178C	2.40936706988461	0.635412481167595	0.452836969173545	-1.22411539688507	-0.367642940819791	-0.77222577866278	-0.937715609952239	-1.00108259263168
YOR186W	3.6470937618343	2.88480140151037	1.56802854661502	1.19049343654383	1.58959603155123	-0.145622945028961	0.461846729527178	0.0408023133531425
YOR338W	2.25352801398083	1.10352466489303	0.7760904309129	3.25477968959878	0.425366586968042	0.510289886262667	1.00591877552999	0.458883230833907
YOR344C	2.24668118280367	2.27008736308895	2.15912044157443	2.31873834920967	1.6369023691437	1.09267208465162	1.26297487890378	1.4395061503998
YOR347C	1.2193715193651	1.79349104339753	1.31532865029757	0.814982240813565	0.554135985461975	0.272606318812368	0.588107842265855	0.938957428518379
YOR391C	4.41955854937154	2.7672170943212	-0.214298271312883	0.647723548015343	-0.103444031153343	-0.0602911976998279	-0.46886128051774	-0.421578744872657
YPL018W	4.77341566334933	4.64104650582122	4.38317870799884	3.97941048015193	4.20621686031947	3.78137431925322	3.39429862990548	3.57649766551939
YPL019C	5.6622981839018	5.51509620888149	5.36130233471453	5.19700876781729	5.21162426336201	4.42938626004159	4.18760529207502	4.31201812486102
YPL033C	3.05308416159488	1.69418136881754	0.837993951527205	1.32749697857955	1.43658841734987	1.26923332260469	0.71938034316095	0.524977228234314
YPL054W	3.70041720348783	2.39362276557568	1.2278591152383	0.211015121399059	1.18966445597772	0.550677645953359	1.42012351983818	1.47673652910172
YPL092W	2.04352974705743	1.48822842456018	1.32599806417772	1.53059726148701	1.34512017234296	-0.247516954158894	-0.321427458064353	0.153750674105061
YPL095C	1.66591037240332	1.09585854292799	0.717844966495809	0.403591939378702	0.468936962443173	0.0126879840220324	0.294426368565838	0.33899880650701
YPL110C	1.65142180285238	1.69561138587095	1.0503475941045	1.32458764015314	0.586936369108095	1.15479808554662	1.97570571735643	2.23812653477475
YPL165C	2.62112231847607	4.00964131774136	3.17704439446598	2.16242508140035	-0.471926828236446	2.3102843002085	3.86622556545132	4.08055676342872
YPL171C	3.83202050350681	3.63633280187354	2.59422236440965	2.80369292788197	0.637506865290953	0.599712025610216	0.660239701363427	-0.0265424536075818
YPL186C	2.51436872078531	1.66904275283228	0.749817054437564	0.366520457650796	0.518346484388234	0.259250148756941	-0.362336097631256	-0.235667538520013
YPL187W	5.43046411731775	3.60403816055354	1.46071903256147	1.12352377737173	0.866401781273851	0.342905923136933	1.26721652432122	1.72209764697952
YPL222W	1.90884026819361	2.40671648530994	2.10437142736165	1.88995863742761	0.736416598038869	0.361063217943182	0.498914802951814	0.423481643001239
YPL223C	6.62626930305032	5.38916548787126	2.1010607440987	2.43891665719531	0.573621121834877	0.629375250919086	1.9773241442437	2.07924170076842
YPL230W	2.00896663800618	1.46959668810901	1.1152573892969	0.181751154618971	0.47267662573086	0.0260148274861622	-0.212679060523262	0.154683383414018
YPR003C	1.66982711413174	0.924110484483814	0.259901713756367	0.140160617467957	-0.0882488808856507	0.235328532194626	0.174287051723623	0.204038342125284
YPR030W	1.85521900185636	1.03442675598725	0.791294851524252	0.846098710344101	0.811575933463586	0.178003772210412	0.282163957746649	0.259765039303262
YPR160W	2.90366201611743	2.39373951070789	2.01720277644546	1.27560067316934	1.312468701854	0.111036823338551	-0.389129817219762	-0.229798216277234
YPR184W	1.46933638479045	0.805923408803115	0.50990035887602	0.325821191974316	0.268540090303826	0.0121640057746992	-0.151615517400959	-0.224762029373577
YPR192W	3.25880919499221	2.38738392389412	1.1476739817244	1.64532044255215	0.931665321266436	0.438263693656015	-0.0482016982684934	0.638804237036395
snR5	1.16834868546792	0.951634600990807	0.784546685256834	1.37951296516827	0.821663474531662	0.10138947567124	2.14561451119443	2.89996305179319
